time_ms;left_accel_x;left_accel_y;left_accel_z;left_gyro_x;left_gyro_y;left_gyro_z;right_accel_x;right_accel_y;right_accel_z;right_gyro_x;right_gyro_y;right_gyro_z
19029;2.0;-8.89;1.99;-6.937;-7.562;1.875;1.83;-8.31;0.99;17.5;-56.438;-17.187
19077;2.59;-9.42;2.04;-17.062;1.562;-4.687;1.78;-8.61;-0.57;10.063;-0.625;-17.375
19129;1.56;-9.39;1.14;-17.875;-7.0;-6.687;-0.12;-8.67;-1.88;1.75;70.813;-14.063
19180;3.02;-9.56;1.52;-16.0;-6.062;-4.125;-2.98;-9.55;-2.77;-9.313;34.188;-1.5
19229;2.27;-9.41;1.95;-14.0;21.312;-0.687;-2.25;-8.94;-2.3;-13.563;-6.5;5.5
19277;0.82;-9.28;2.0;-16.875;11.188;0.75;-0.86;-8.76;-1.92;-32.313;-10.563;6.875
19330;1.68;-9.47;2.0;-13.375;-16.812;-0.375;-0.75;-9.5;-2.35;-33.25;-12.938;7.5
19380;1.9;-9.16;2.28;-12.875;-13.875;0.0;-0.5;-9.88;-2.11;-27.812;-17.875;7.5
19428;1.96;-9.17;2.24;-13.25;-16.062;-2.938;-0.65;-10.0;-1.61;-21.687;-12.063;2.0
19477;2.39;-9.11;2.39;-14.063;-13.438;-2.25;0.06;-9.66;-0.64;-24.312;-7.25;-0.375
19530;2.44;-9.5;2.56;-16.0;-6.812;-2.375;0.35;-10.27;-0.57;-34.25;2.563;7.5
19580;2.09;-9.08;2.33;-14.75;-2.375;-2.875;-0.36;-11.05;-2.12;-22.25;-35.25;8.188
19628;2.27;-9.22;2.68;-14.5;-10.813;-3.75;-0.45;-9.74;-1.54;-14.625;-11.375;0.125
19677;1.9;-9.36;2.44;-12.875;-19.437;-2.563;-0.08;-9.52;-0.57;-32.438;6.625;5.25
19730;2.38;-9.53;2.07;-2.563;-25.437;0.375;-0.5;-9.62;-0.32;-24.5;-13.5;3.313
19779;2.32;-9.43;2.17;11.938;-15.688;6.062;0.04;-9.69;0.2;-25.187;-16.562;2.688
19828;1.97;-9.39;2.55;17.875;-16.5;8.813;-0.39;-10.03;0.13;-24.312;0.812;-1.375
19877;1.63;-9.78;2.33;23.25;-9.563;6.0;-0.38;-9.92;0.72;-17.187;-10.5;-5.125
19930;1.25;-10.2;0.94;36.875;-7.0;0.937;-0.4;-9.37;1.02;-18.75;-0.25;-4.812
19979;0.91;-10.47;0.22;76.25;2.188;6.625;-0.87;-9.23;1.9;-20.187;-14.125;-0.062
20028;1.78;-10.95;1.62;84.625;10.375;7.062;-1.08;-9.75;1.35;-23.75;-27.937;5.25
20079;1.4;-11.03;0.58;93.625;22.062;6.312;-0.77;-10.39;0.45;-21.875;-26.875;5.25
20130;2.16;-10.32;1.21;86.625;15.813;20.062;-0.79;-10.11;0.91;-12.75;-12.125;0.75
20179;3.27;-9.92;1.08;70.438;11.063;27.5;-0.14;-9.41;1.54;-13.188;-1.812;-1.312
20227;2.31;-9.05;-0.08;57.313;36.375;17.062;-0.59;-9.69;1.4;-13.563;8.563;-1.75
20279;1.98;-8.7;-0.07;37.25;41.375;21.312;0.04;-9.4;1.78;-13.125;12.375;0.312
20330;1.99;-7.98;-0.85;24.687;49.563;13.188;-0.26;-9.5;2.04;-13.813;15.625;0.812
20379;1.67;-8.28;-1.29;7.562;41.688;9.313;-0.54;-9.64;1.87;-15.563;15.188;2.563
20428;1.35;-8.51;-1.26;-4.5;24.312;8.438;-0.6;-9.97;1.42;-13.625;5.875;2.688
20480;1.48;-8.51;-1.95;-10.938;4.937;5.937;-0.6;-9.77;1.83;-14.25;4.25;2.938
20530;1.94;-8.77;-2.03;-13.438;-8.75;-2.25;-0.37;-9.66;1.55;-12.375;-3.313;3.438
20579;2.19;-9.43;-2.72;-11.375;-5.625;-13.875;-0.09;-9.85;1.99;-16.125;-10.688;4.5
20628;2.56;-9.36;-3.1;-4.5;-9.125;-9.5;0.01;-9.63;1.83;-15.875;-3.063;2.625
