Header;foot_Accel_X;foot_Accel_Y;foot_Accel_Z;foot_Gyro_X;foot_Gyro_Y;foot_Gyro_Z;shank_Accel_X;shank_Accel_Y;shank_Accel_Z;shank_Gyro_X;shank_Gyro_Y;shank_Gyro_Z;thigh_Accel_X;thigh_Accel_Y;thigh_Accel_Z;thigh_Gyro_X;thigh_Gyro_Y;thigh_Gyro_Z;trunk_Accel_X;trunk_Accel_Y;trunk_Accel_Z;trunk_Gyro_X;trunk_Gyro_Y;trunk_Gyro_Z;Label
62.96;-0.707040246;0.147114418;0.970756697;0.442638795;0.21394316;0.335061484;-1.02353549;0.201170483;-0.355241596;0.419879178;1.661047575;0.176986106;-1.113225905;-0.39379629;0.039679413;-0.015291893;0.061084155;-1.747168047;-1.168098169;-0.202198072;-0.324714069;0.379950068;0.270149759;-0.76631153;walk
63.06;-0.550065951;0.207804396;0.812772023;-0.045408353;-0.097823692;-0.066791295;-1.009771576;0.208089732;-0.225522061;-0.029672341;0.39984782;0.018790381;-1.021479723;-0.173799015;0.061832878;-0.444195326;-0.038444749;-2.674599011;-0.837237606;-0.086111005;0.021481953;0.731141241;-0.089473753;0.230703978;walk
63.16;-0.543192283;0.204136368;0.784967367;0.053081948;-0.084812164;-0.328593458;-0.912801078;0.213775778;-0.061845439;0.303071223;0.714849378;0.009346683;-0.870522143;0.162196781;0.01793022;-0.104193068;-0.04320816;-2.231537861;-0.621365064;0.18728379;0.093382107;1.20550183;-0.112499284;-0.140905166;walk
63.26;-0.569617551;0.218361641;0.795554744;0.465761889;0.726223986;-0.378028571;-1.152598721;0.137846117;-0.299246204;1.368281386;1.51401228;-0.036826188;-1.02583478;-0.139574053;0.111905795;0.944893975;0.020095443;-1.471014739;-0.94594244;-0.129988386;0.220415657;1.199517688;0.050653291;-0.682041826;walk
63.36;-0.829989547;0.269791608;0.71128798;0.600955189;3.902140688;-0.394427134;-1.45798832;0.199713372;-0.099219896;1.369860529;2.272792239;-0.493418549;-1.18709081;0.024233777;0.119655697;0.913872222;-0.504798809;-0.799706741;-1.251462871;-0.4466031;0.277270674;0.62603558;0.002458669;0.306848703;walk
63.46;-1.963058727;0.699498116;1.710601944;0.122828353;6.739530636;-3.644849199;-1.791851053;0.552321477;0.11009092;0.460044594;3.24069937;-0.518880939;-1.279062602;0.348518262;0.127128097;0.093599021;-0.436810361;1.88583484;-1.206753892;-0.055974118;-0.209988947;-0.291450001;-0.145549245;1.37741388;walk
63.56;-0.417028085;1.156484507;2.10550696;-0.318343372;-1.68541892;-0.992582699;-1.006437096;0.195569653;0.069834166;-0.270792178;0.765222837;-0.08815742;-1.566733655;-0.323574619;0.295611303;0.241444367;0.36344326;3.920448129;-1.078718033;0.3221418;0.045600228;-0.725095994;0.018474326;0.388506672;walk
63.66;-0.384698443;0.14691744;0.999197621;0.569085483;-6.160000011;2.049224084;-0.567544244;0.16649417;0.094705024;-1.093251011;-4.400632795;0.162041155;-0.840619683;-0.498146024;0.169238928;0.264880564;0.546062342;2.5179161;-0.760103584;-0.033334282;0.076107006;-1.504347145;0.079392726;0.001025344;walk
63.76;-1.689168022;0.401440444;1.37436552;0.607977549;-5.626476888;1.818611216;-1.684793088;0.166125826;-0.681944249;-1.596942978;-6.805474625;-0.01478852;-0.55530977;-0.260176263;0.213529152;-0.444763394;0.298253708;0.336851864;-0.714277175;-0.159648549;0.077920956;-1.505764315;-0.0264551;0.32148782;walk
63.86;-3.436646801;-0.386532697;-0.919396137;0.191835341;-0.954702307;2.76526218;-1.25870248;0.311101353;-1.971045677;-1.252481412;-2.219196367;0.10757318;-1.097782791;0.619516534;0.225264336;-0.901865434;0.141127292;0.199881982;-1.006744072;0.282332024;0.340892671;-0.781487769;-0.152676517;0.037430689;walk
63.96;-1.437544188;-0.130243948;0.998096073;-0.361127819;3.257068773;-0.074481893;-1.326726826;-0.092564489;-0.539592115;-0.495442444;2.796718021;0.165441142;-1.162712293;-0.005497909;0.263796454;-0.869459334;0.253166095;0.060660138;-1.204278544;0.034809808;0.241534855;0.430114334;0.624860882;-1.141386371;turn2
