time_ms,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z
14112,-1.413,0.159,0.241,-0.04111,-0.17889,1.82667,-0.432,-0.46,0.354,-0.50667,0.72111,0.71778
14210,-1.597,-0.22,0.526,0.32222,-1.04889,2.75222,-1.043,-0.154,-0.412,-0.40889,-0.02,-1.62222
14309,-0.914,-0.126,0.176,2.36667,-0.58111,1.96889,-0.927,0.061,-0.192,1.63222,0.14889,-1.53889
14407,-0.312,0.054,-0.077,0.73444,0.05778,0.34333,-0.899,0.014,-0.168,1.33556,-0.13889,-0.92111
14508,-0.562,0.265,0.157,-0.49889,0.29556,-1.53444,-0.882,-0.006,-0.228,-0.16889,0.10667,-0.77556
14607,-1.296,0.79,0.594,0.49111,-0.33444,0.32444,-1.014,-0.303,-0.329,0.88444,-0.23,-0.51444
14707,-0.96,0.334,-0.027,0.67333,-0.18333,-0.75444,-1.327,0.33,-0.425,1.23222,-0.03,-0.10778
14811,-0.716,-0.281,-0.428,-0.52111,-0.38111,-0.42222,-1.215,0.104,0.098,-0.43889,-0.02556,2.81111
14906,-0.889,-0.019,0.265,0.08333,0.17889,-1.11333,-1.232,-0.202,-0.223,-1.6,0.82556,2.15889
15013,-0.837,-0.075,0.104,-0.96,0.03556,-1.37444,-0.583,-0.02,-0.132,-1.18556,0.55778,1.59778
15109,-0.868,0.001,0.296,-0.96111,0.07444,-1.05778,-0.399,-0.206,0.128,-1.30222,-0.00778,-0.39556
15211,-0.893,-0.033,0.46,-1.00333,0.23778,-0.84444,-1.201,0.57,-0.251,0.71667,-0.40111,-1.26556
15307,-1.005,-0.158,0.213,-0.30667,0.02111,-0.53444,-0.937,0.544,-0.028,0.02889,0.29444,1.23667
15413,-1.401,0.015,0.35,-0.76,0.0,0.3,-1.044,0.298,-0.078,-0.68778,0.26333,-0.66333
15510,-1.345,-0.133,0.044,0.46111,-0.37444,2.91,-1.071,-0.059,-0.607,0.68,0.08,-0.53222
15613,-1.096,-0.241,0.192,2.59556,-0.82222,2.01333,-0.975,0.078,-0.063,0.81889,0.10111,-1.56444
15695,-0.513,-0.034,0.074,1.40778,-0.34333,1.39,-0.906,-0.032,-0.155,1.63222,0.00889,-1.28889
15810,-0.445,-0.113,-0.06,0.46667,0.14889,-0.33778,-1.059,0.001,-0.294,-0.11889,-0.27,-1.03333
15908,-1.258,0.846,0.23,-1.05222,0.49889,-1.32,-1.017,-0.063,-0.229,0.61778,-0.14,-0.52
16011,-1.153,0.716,0.023,0.54,-0.09444,0.02111,-1.256,-0.003,-0.34,0.51444,0.10889,0.08
